ID,Data Set,GlobalID,CITY,HOST_LATIN_NAME,HOST_COMMON_NAME,REPRODUCTIVE_HOST,Diameter at Breast Hight_INCHES,HEIGHT_FEET,INFESTATION_LEVEL,DIEBACK,PRIORITY_FOR_REMOVAL,Sample Date,x,y
1,1,9f70155b-0869-4558-a797-99d6ce97c4f2,South El Monte,Platanus x hispanica,London plane,Y,14,30,Moderate,Moderate,Moderate,12/1/20,-118.0638211,34.04649836
2,1,b83e919e-7168-4c78-909e-f81c991415d3,South El Monte,Platanus x hispanica,London plane,Y,23,120,Heavy,Low,Moderate to high,12/1/20,-118.0637685,34.04620443
3,1,b59163fc-c6d7-4d00-bc26-a13d9a784792,South El Monte,Platanus x hispanica,London plane,Y,12,30,Low,Low,Low,12/1/20,-118.063848,34.04588088
4,1,b466c05b-8610-4e9f-b7e1-73da09671d11,South El Monte,Platanus x hispanica,London plane,Y,19,55,Heavy,Moderate,Moderate to high,12/1/20,-118.0636258,34.04651819
5,1,3d47b5a2-613b-4b1e-a7f1-1102600b32b1,South El Monte,Platanus x hispanica,London plane,Y,19,100,Severe,Heavy,Moderate to high,12/1/20,-118.0636605,34.04648689
6,1,32e28818-3337-44f6-b65b-5e3d65c0fdcf,South El Monte,Platanus x hispanica,London plane,Y,20,100,Heavy,Heavy,Moderate to high,12/1/20,-118.0636195,34.04636368
7,1,6b1ba4c4-0c45-4941-8047-a5885472d591,South El Monte,Platanus x hispanica,London plane,Y,24,130,Severe,Severe,High,12/1/20,-118.0635823,34.04626527
8,1,203744e3-f853-442d-852a-f8cd4da87a61,South El Monte,Platanus x hispanica,London plane,Y,30,140,Severe,Severe,High,12/1/20,-118.0635428,34.04618806
9,1,af70fefa-8c1a-4f75-a194-84a7d4a2f1ce,South El Monte,Platanus x hispanica,London plane,Y,28,100,Heavy,Moderate,Moderate to high,12/8/20,-118.0636507,34.04603413
10,1,a183080e-3ab6-415a-a0ac-b0ea94e80d22,South El Monte,Platanus x hispanica,London plane,Y,30,100,Moderate,Moderate,Moderate,12/8/20,-118.0636351,34.04590996
11,1,0aec3e13-4788-4407-8428-596bb399a561,South El Monte,Platanus x hispanica,London plane,Y,27,100,Severe,Severe,High,12/8/20,-118.0635555,34.04586442
12,1,57572d98-8bfb-4b88-aae1-d167ee6a21a5,South El Monte,Platanus x hispanica,London plane,Y,28,100,Severe,Severe,High,12/8/20,-118.063634,34.04581154
13,1,5b86a8a2-007f-4c54-862c-6979fbcf8456,South El Monte,Platanus x hispanica,London plane,Y,28,100,Moderate,Moderate,Moderate,12/8/20,-118.0636725,34.04572706
14,1,f4550d01-e7e9-48fe-9e2e-9065729b6f0b,South El Monte,Platanus x hispanica,London plane,Y,26,100,Heavy,Moderate,Moderate to high,12/8/20,-118.0635684,34.04551984
15,1,596e3640-b5a1-4381-a56e-b2165986aff9,South El Monte,Platanus x hispanica,London plane,Y,26,95,Heavy,Heavy,High,12/8/20,-118.0636087,34.04543321
16,1,220e49e7-3a2e-4645-a38a-bcd7aefa774a,South El Monte,Platanus x hispanica,London plane,Y,30,100,Severe,Severe,High,12/8/20,-118.0636265,34.04539372
17,1,1fc15e50-ce71-4044-b203-49bb13cc7909,South El Monte,Platanus x hispanica,London plane,Y,27,90,Heavy,Low,Moderate to high,12/8/20,-118.0636448,34.04524223
18,1,312a7893-8851-4a5c-9171-37bc7acf4daa,South El Monte,Platanus x hispanica,London plane,Y,12,35,Low,Low,Low,12/8/20,-118.0631979,34.04543284
19,1,2476c3f7-96f8-4239-963c-d817d4e4e807,South El Monte,Platanus x hispanica,London plane,Y,47,175,Low,Low,Low,12/9/20,-118.0637249,34.04465508
20,1,088e7101-029a-46d2-acc9-4375fa68e6ac,South El Monte,Platanus x hispanica,London plane,Y,32,80,Moderate,Low,Low,12/9/20,-118.0636557,34.04441257
21,1,da3fc0e3-e699-49dc-97a2-db89af67f067,South El Monte,Platanus x hispanica,London plane,Y,19,50,Moderate,Severe,High,12/10/20,-118.0634247,34.04452191
22,1,b01ee4e8-ed3b-48b0-9906-04e5dbac1a46,South El Monte,Platanus x hispanica,London plane,Y,19,80,Moderate,Severe,Moderate to High,12/10/20,-118.0633745,34.04453955
23,1,0c3e49a5-1845-4795-9656-6413e6a7b25e,South El Monte,Platanus x hispanica,London plane,Y,32,100,Severe,Heavy,High,12/10/20,-118.0637541,34.04404243
24,1,eac230b9-08e5-4064-bfa7-6c2b0b946364,South El Monte,Platanus x hispanica,London plane,Y,42,130,Heavy,Moderate,High,12/10/20,-118.0629124,34.04509782
25,1,87ed602c-9799-41b2-860e-d5c208ab7f2c,South El Monte,Platanus x hispanica,London plane,Y,34,90,Moderate,Moderate,Moderate,12/10/20,-118.0628551,34.04501273
26,1,0fe96dde-4df0-4a9e-b26b-bbf8771b8d83,South El Monte,Platanus x hispanica,London plane,Y,45,100,Moderate,Heavy,Moderate to high,12/10/20,-118.0628279,34.04511526
27,1,7828aa3c-84e4-4b71-8316-dbf34ee27296,South El Monte,Platanus x hispanica,London plane,Y,30,120,Moderate,Heavy,Moderate,12/15/20,-118.0631589,34.04466498
28,1,15c5ef18-3810-4aa4-8dcf-031d9f5050c4,South El Monte,Platanus x hispanica,London plane,Y,27,90,Low,Moderate,Low,12/15/20,-118.0630512,34.04462862
29,1,3be3e573-c670-4ae7-afd8-e795fd521d1b,South El Monte,Platanus x hispanica,London plane,Y,21,35,Severe,Dead,High,12/15/20,-118.0629879,34.04463741
30,1,f8469ee4-2c6e-43b2-a957-a71158b78004,South El Monte,Platanus x hispanica,London plane,Y,41,120,Moderate,Moderate,Moderate,12/15/20,-118.0629409,34.04464034
31,1,b136d2cc-e735-4d67-9cdd-b06be3b3422b,South El Monte,Platanus x hispanica,London plane,Y,45,130,Heavy,Moderate,High,12/15/20,-118.0626381,34.04464634
32,1,59e112b1-9202-4ed6-802d-4d5c9e9b775d,South El Monte,Platanus x hispanica,London plane,Y,39,100,Low,Low,Low,12/17/20,-118.0625378,34.04453952
33,1,5ecf9300-ef18-4636-8e49-3f3ab8f38952,South El Monte,Platanus x hispanica,London plane,Y,41,120,Low,Moderate,Low,12/17/20,-118.062261,34.04459611
34,1,f8e1a14b-94f6-4e72-b619-d2377a96c5db,South El Monte,Platanus x hispanica,London plane,Y,42,120,Low,Moderate,Low,12/17/20,-118.0622579,34.04463181
35,1,f33eeb85-0f59-4404-80ee-c1042e42d608,South El Monte,Platanus x hispanica,London plane,Y,43,100,Moderate,Heavy,Moderate to high,12/17/20,-118.0620608,34.04459787
36,1,c896163e-11ae-4698-a7d3-1f5c70111a4c,South El Monte,Platanus x hispanica,London plane,Y,44,99,Low,Low,Low,12/17/20,-118.0620951,34.04471802
37,1,fa212be9-cc4e-428f-afa1-45bdbe06ab7f,South El Monte,Platanus x hispanica,London plane,Y,45,125,Moderate,Low,Moderate,12/17/20,-118.0619805,34.04455702
38,1,c2e4cde6-9ff8-480a-b269-694813383ac3,South El Monte,Platanus x hispanica,London plane,Y,45,140,Severe,Severe,High,12/17/20,-118.0618615,34.04440816
39,1,1ecfeb60-6be5-4823-87d0-0071e52594e8,South El Monte,Platanus x hispanica,London plane,Y,35,90,Low,Low,Low,12/21/20,-118.0624287,34.04498108
40,1,d53c7cc2-397d-446d-83f6-4cf5aed89dad,South El Monte,Platanus x hispanica,London plane,Y,45,100,Heavy,Low,Moderate to High,12/21/20,-118.0620782,34.04435877
41,1,ebdd3709-7b81-4135-a8fe-693dc77f61f8,South El Monte,Platanus x hispanica,London plane,Y,25,90,Low,Low,Low,12/21/20,-118.0618812,34.04440627
42,1,b6afc4b7-2c11-4ef8-9533-1a972b6b7eb0,South El Monte,Platanus x hispanica,London plane,Y,30,115,Low,Low,Low,12/21/20,-118.0618159,34.04446861
43,1,fc7e40be-6807-4a09-bf3e-64060b130572,South El Monte,Platanus x hispanica,London plane,Y,27,100,Low,Moderate,Low,12/21/20,-118.0617801,34.04449853
44,1,3590ba55-b0d0-4c8b-b293-df9f9c98ecd9,South El Monte,Platanus x hispanica,London plane,Y,38,100,Low,Low,Low,12/21/20,-118.0617076,34.04451218
45,1,944e5f42-2126-454d-ae7c-2def7a23e484,South El Monte,Platanus x hispanica,London plane,Y,40,120,Low,Low,Low,12/21/20,-118.0615936,34.04447554
46,1,5b53bd51-abcb-4a82-811a-9a7bf3de7663,South El Monte,Platanus x hispanica,London plane,Y,50,140,Moderate,Low,Low,12/21/20,-118.0616335,34.04537658
47,1,f9386d56-ec0b-4256-b208-26b2450acabe,South El Monte,Platanus x hispanica,London plane,Y,30,80,Low,Low,Low,12/21/20,-118.0618718,34.04545429
48,1,3c9d6b8d-efd8-4488-8af5-c25a233baf44,Los Angeles,Platanus racemosa,California sycamore,Y,12,50,Severe,Low,,12/30/20,-118.1997458,34.10217512
49,1,2d6f2f00-a619-4db3-8c64-f18a0616ad56,Los Angeles,Platanus racemosa,California sycamore,Y,11,45,Severe,Severe,,12/30/20,-118.1991448,34.10234513
50,1,9bc2269d-052c-4cdb-98d5-ff7c76d22f4c,South El Monte,Platanus x hispanica,London plane,Y,32,90,Heavy,Low,Moderate to high,1/4/21,-118.0623614,34.04272568
51,1,b6775bbf-8f33-4b69-9fcf-79fdd5d8c2fd,South El Monte,Platanus x hispanica,London plane,Y,33,80,Moderate,Low,Low,1/4/21,-118.0623452,34.04243228
52,1,c4598f45-9f46-461c-aac9-95377a54bf43,South El Monte,Platanus x hispanica,London plane,Y,28,75,Moderate,Low,High,1/4/21,-118.0622018,34.04249564
53,1,110b1410-410f-4ee5-840c-d213672674d3,South El Monte,Platanus x hispanica,London plane,Y,37,110,Moderate,Low,Moderate to High,1/4/21,-118.062225,34.0426166
54,1,c8d9b075-b144-41ea-a04e-9f1f519fa127,South El Monte,Platanus x hispanica,London plane,Y,29,75,Heavy,Low,Moderate to high,1/4/21,-118.0621165,34.04253548
55,1,b7193710-049f-4b5b-b428-afd55081540c,South El Monte,Platanus x hispanica,London plane,Y,28,90,Severe,Severe,High,1/4/21,-118.0619862,34.04261437
56,1,e488cbc0-0089-46ae-8522-4f3750aa94ca,South El Monte,Platanus x hispanica,London plane,Y,29,90,Low,Low,Low,1/4/21,-118.0620311,34.04233603
57,1,d2eda183-52ca-4774-b369-80008b309d5d,South El Monte,Platanus x hispanica,London plane,Y,32,80,Moderate,Low,Low,1/4/21,-118.0619542,34.04233658
58,1,80836899-6e92-4adc-a275-5806ff9dc0a9,South El Monte,Platanus x hispanica,London plane,Y,43,85,Moderate,Moderate,Moderate,1/4/21,-118.0609327,34.04199242
59,1,986af1c8-1e08-452d-81ca-83003f197ae7,South El Monte,Platanus x hispanica,London plane,Y,32,75,Moderate,Moderate,Moderate,1/4/21,-118.0609205,34.04219989
60,1,ead9e562-2d1b-4b57-8a38-a5d4d1a5c29d,South El Monte,Platanus x hispanica,London plane,Y,30,75,Low,Low,Low,1/4/21,-118.0610333,34.04217502
61,1,f08b603d-0c44-4bbf-8f77-92ecf261cf9a,South El Monte,Platanus x hispanica,London plane,Y,29,75,Low,Low,Low,1/4/21,-118.0610513,34.04225142
62,1,70fee101-2447-4f97-8e04-04d57794347e,South El Monte,Platanus x hispanica,London plane,Y,15,65,Low,Moderate,Low,1/4/21,-118.0610104,34.04231273
63,1,314a8330-35b0-45d7-bf84-21505a75bd00,South El Monte,Platanus x hispanica,London plane,Y,13,65,Severe,Severe,High,1/4/21,-118.0610733,34.04229887
64,1,c84c6a3d-708b-4c56-8da0-7585d0082456,South El Monte,Platanus x hispanica,London plane,Y,34,90,Severe,Moderate,Moderate to high,1/4/21,-118.061185,34.04226213
65,1,8534b822-4ed1-4b43-aef6-ec257b62bb11,South El Monte,Platanus x hispanica,London plane,Y,25,85,Low,Heavy,Moderate,1/4/21,-118.061319,34.04240638
66,1,9908335d-5654-4cd6-b403-1c3ac2cb2036,South El Monte,Platanus x hispanica,London plane,Y,35,85,Severe,Heavy,High,1/4/21,-118.0614218,34.04237784
67,1,fb2a987c-f746-4031-b56b-b0b2f8785107,South El Monte,Platanus x hispanica,London plane,Y,38,90,Severe,Moderate,High,1/4/21,-118.0614605,34.04250288
68,1,79c874d4-f55f-4ec9-b5f8-b6962a17827d,South El Monte,Platanus x hispanica,London plane,Y,39,90,Severe,Severe,High,1/4/21,-118.0614019,34.04259536
69,1,24ace155-b4ba-48f8-9243-602c3fa68777,South El Monte,Platanus x hispanica,London plane,Y,45,90,Severe,Moderate,Moderate to high,1/4/21,-118.0613441,34.04274008
70,1,119135f7-2cb5-46da-a19b-5e203909ea40,South El Monte,Platanus x hispanica,London plane,Y,35,100,Heavy,Moderate,Moderate to high,1/4/21,-118.0608884,34.04272497
71,1,98b546e4-29fe-4b42-a565-5074cd607583,South El Monte,Platanus x hispanica,London plane,Y,8,65,Low,Severe,High,1/4/21,-118.0608322,34.04268001
72,1,feb45a4b-9181-4edc-8c18-6b0c3eb302a2,South El Monte,Platanus x hispanica,London plane,Y,35,90,Heavy,Low,Moderate to high,1/4/21,-118.0606318,34.0427021
73,1,477e1ec7-d58c-40de-bb6e-2f023add96eb,South El Monte,Platanus x hispanica,London plane,Y,37,90,Low,Low,Low,1/4/21,-118.0602992,34.04173814
74,1,6ebde1b9-8949-4a45-9df5-d6cdd2f87fc7,South El Monte,Platanus x hispanica,London plane,Y,39,90,Low,Low,Low,1/4/21,-118.0606598,34.04222621
75,1,e1316b9b-92e4-4655-8cd9-77bb3c8e79f7,South El Monte,Platanus x hispanica,London plane,Y,29,85,Severe,Heavy,High,1/4/21,-118.0607311,34.04262705
76,1,7b55787b-fd70-4cff-b2e8-c055331cc606,South El Monte,Platanus x hispanica,London plane,Y,37,90,Severe,Heavy,High,1/4/21,-118.0607481,34.04252969
77,1,65d0f9be-1841-4fa4-82d9-03c116d52449,South El Monte,Platanus x hispanica,London plane,Y,40,100,Low,Moderate,Low,1/4/21,-118.0609232,34.04246845
78,1,3db50efe-3fa9-481a-a650-a64caba19b2f,South El Monte,Platanus x hispanica,London plane,Y,28,90,Moderate,Low,Low,1/5/21,-118.061147,34.04244047
79,1,389a3ab2-b4eb-48c2-882b-005da9a3e872,South El Monte,Platanus x hispanica,London plane,Y,22,70,Severe,Severe,High,1/5/21,-118.0611213,34.04251131
80,1,3855f18d-3303-4a6a-a7ff-b4980134c811,South El Monte,Platanus x hispanica,London plane,Y,38,90,Heavy,Moderate,Moderate to high,1/5/21,-118.0610261,34.04257122
81,1,6a072003-a7b4-4832-b680-55e2afb96091,South El Monte,Platanus x hispanica,London plane,Y,37,80,Low,Low,Low,1/5/21,-118.0608942,34.04240958
82,1,c3f226c7-35ca-4b60-86c0-eccc21bfe67b,South El Monte,Platanus x hispanica,London plane,Y,19,65,Low,Heavy,Moderate,1/5/21,-118.0609693,34.04244769
83,1,3b1b7aae-86e5-4415-bba2-a0ce797ced48,South El Monte,Platanus x hispanica,London plane,Y,29,80,Low,Moderate,Low,1/5/21,-118.061048,34.04242841
84,1,5204faa3-04bc-428e-9dee-867da29ff418,South El Monte,Platanus x hispanica,London plane,Y,34,85,Moderate,Low,Low,1/5/21,-118.0607467,34.04327398
85,1,1f69fc42-1363-4525-9f9f-b072f755265e,South El Monte,Platanus x hispanica,London plane,Y,32,90,Low,Moderate,Low,1/5/21,-118.0608125,34.04339257
86,1,29ef1e96-dfe6-4369-8223-697c924ea47d,South El Monte,Platanus x hispanica,London plane,Y,16,55,Low,Low,Low,1/5/21,-118.0612264,34.04412864
87,1,e3bfbe4e-2818-430f-8643-ff0a38ab46ce,South El Monte,Platanus x hispanica,London plane,Y,15,45,Low,Low,Low,1/5/21,-118.061044,34.04408347
88,1,266fb4ab-8aec-4e9d-bc97-434a093408ae,South El Monte,Platanus x hispanica,London plane,Y,14,55,Low,Moderate,Low,1/5/21,-118.0611211,34.04421324
89,1,455f644d-fa0b-49b2-b0fe-e4a508ecdc5c,South El Monte,Platanus x hispanica,London plane,Y,16,60,Low,Moderate,Low,1/5/21,-118.0612362,34.04423863
90,1,3890841a-b528-4644-a770-728e51a42783,South El Monte,Platanus x hispanica,London plane,Y,32,90,Severe,Heavy,High,1/5/21,-118.0610343,34.04445313
91,1,d84abac5-93a9-48a2-a475-35f20b146597,South El Monte,Platanus x hispanica,London plane,Y,47,95,Severe,Heavy,High,1/5/21,-118.0611252,34.04459747
92,1,c83cd8e0-1b9a-46e0-aba4-1f472cb208cc,South El Monte,Platanus x hispanica,London plane,Y,14,55,Low,Moderate,Low,1/5/21,-118.0605634,34.04499805
93,1,9c6b4192-ea7c-41a8-9835-c779d113df8b,South El Monte,Platanus x hispanica,London plane,Y,14,45,Low,Low,Low,1/5/21,-118.0605727,34.04494286
94,1,b1b8ad6e-d3b9-454e-9d56-82f46b3d3edc,South El Monte,Platanus x hispanica,London plane,Y,12,45,Heavy,Moderate,High,1/5/21,-118.0601737,34.04501565
95,1,8f9f6ca7-5846-4f40-8a56-fc9bc67eb8d7,South El Monte,Platanus x hispanica,London plane,Y,21,55,Moderate,Low,Moderate,1/5/21,-118.0601683,34.04498349
96,1,1b61cd4a-78c4-4b0d-8b47-00feab217ed8,South El Monte,Platanus x hispanica,London plane,Y,23,50,Moderate,Moderate,Moderate,1/5/21,-118.0601637,34.04500786
97,1,8fbb0792-74f2-4c1e-88a9-ec25507a15d1,South El Monte,Platanus x hispanica,London plane,Y,41,55,Heavy,Moderate,High,1/5/21,-118.0603485,34.04468725
98,1,ef9312bf-7e70-4acf-8d66-d174a32fb636,South El Monte,Platanus x hispanica,London plane,Y,28,80,Moderate,Moderate,Low,1/5/21,-118.0601296,34.04450899
99,1,07a36759-c45b-442d-9c7f-4d6044fcb53e,South El Monte,Platanus x hispanica,London plane,Y,30,85,Severe,Moderate,High,1/5/21,-118.0603012,34.04440061
100,1,12f37183-7a1e-4b60-a616-a6fa5c9e1773,South El Monte,Platanus x hispanica,London plane,Y,31,80,Low,Moderate,Low,1/5/21,-118.0604425,34.0443541
101,1,3e772986-6845-429b-81c1-4f2ec5718eb2,South El Monte,Platanus x hispanica,London plane,Y,52,85,Low,Low,Low,1/5/21,-118.0606194,34.04435527
102,1,e4a17be5-49ef-4eaa-bbf5-c32376838799,South El Monte,Platanus x hispanica,London plane,Y,45,95,Moderate,Heavy,Moderate,1/5/21,-118.0605495,34.044257
103,1,62df6124-12de-4ea8-b6b7-bd162d50edca,South El Monte,Platanus x hispanica,London plane,Y,31,50,Low,Low,Low,1/6/21,-118.0606977,34.04431906
104,1,638458f1-a54d-4162-a8fd-7f4f89d718a1,South El Monte,Platanus x hispanica,London plane,Y,39,80,Low,Moderate,Low,1/6/21,-118.0606959,34.04423718
105,1,ff568032-2d05-46a1-88c0-97fe0dbf2660,South El Monte,Platanus x hispanica,London plane,Y,30,80,Low,Moderate,Low,1/6/21,-118.0606991,34.04414687
106,1,9724474f-33df-4df1-9f2a-8c0e62a48e8e,South El Monte,Platanus x hispanica,London plane,Y,10,45,Low,Moderate,Low,1/6/21,-118.0607787,34.0441667
107,1,c188ae6f-75bf-483a-9378-e4388287f358,South El Monte,Platanus x hispanica,London plane,Y,28,70,Low,Moderate,Low,1/6/21,-118.0602055,34.0453073
108,1,fa79d6d4-7733-44e3-a28c-2db227709186,South El Monte,Platanus x hispanica,London plane,Y,30,80,Moderate,Low,Low,1/6/21,-118.0600346,34.04580968
109,1,fca16dd2-a710-4ebb-86bd-a3c295b91f71,South El Monte,Platanus x hispanica,London plane,Y,12,40,Low,Severe,Low,1/6/21,-118.0603796,34.04596791
110,1,179f3acc-325b-4e6d-8d6c-e6bfb05c83e5,South El Monte,Platanus x hispanica,London plane,Y,13,35,Low,Severe,Low,1/6/21,-118.0604595,34.04597227
111,1,d0c0da54-eb0f-4617-85c9-0e2357052188,South El Monte,Platanus x hispanica,London plane,Y,29,80,Heavy,Moderate,High,1/6/21,-118.0604201,34.04590458
112,1,76b50620-c889-46fb-8cad-1fcc35e8fc22,South El Monte,Platanus x hispanica,London plane,Y,24,65,Low,Low,Low,1/6/21,-118.0604088,34.04585979
113,1,3c2a2b77-67d9-4a44-ac11-ddf2f05006aa,South El Monte,Platanus x hispanica,London plane,Y,12,45,Severe,Dead,High,1/6/21,-118.0604303,34.04576484
114,1,8dc1ef32-8845-4082-8b6f-da194c9b831b,South El Monte,Platanus x hispanica,London plane,Y,15,25,Moderate,Severe,High,1/6/21,-118.0604552,34.04574024
115,1,9bbc31d5-a579-40a6-b32c-9450032f053a,South El Monte,Platanus x hispanica,London plane,Y,29,60,Severe,Heavy,High,1/6/21,-118.0605034,34.04567268
116,1,ed34bcda-2ba1-4bd3-b3fd-00ca27ffd138,South El Monte,Platanus x hispanica,London plane,Y,28,75,Moderate,Low,Low,1/6/21,-118.0605844,34.04556406
117,1,4227494a-03de-4ae5-b779-fd74fa8b0b04,South El Monte,Platanus x hispanica,London plane,Y,16,45,Low,Heavy,Moderate,1/6/21,-118.060502,34.04556721
118,1,221d4fc2-f6f6-4247-932a-95eb39587999,South El Monte,Platanus x hispanica,London plane,Y,13,45,Low,Low,Low,1/6/21,-118.0605491,34.0454494
119,1,57df9b25-f111-4e30-bab2-40cdc6a2a373,South El Monte,Platanus x hispanica,London plane,Y,25,70,Low,Low,Low,1/6/21,-118.0604968,34.04538335
120,1,85f61d6a-d809-48af-86db-f47e942bff87,South El Monte,Platanus x hispanica,London plane,Y,22,65,Low,Low,Low,1/6/21,-118.0605216,34.04530822
121,1,9e91fd8a-577f-4af4-85d9-18307fb4db9d,South El Monte,Platanus x hispanica,London plane,Y,24,75,Low,Low,Low,1/6/21,-118.0604916,34.04528
122,1,23f8bf05-5f5a-4130-9ab3-cb40581d2d30,South El Monte,Platanus x hispanica,London plane,Y,13,60,Severe,Heavy,High,1/6/21,-118.0605902,34.04519186
123,1,7c379546-4b46-4b49-908e-8e5d44c0b00c,South El Monte,Platanus x hispanica,London plane,Y,20,75,Low,Moderate,Low,1/11/21,-118.0612697,34.04540259
124,1,e3b8f60f-ee00-4444-ad1b-eb585fad2520,South El Monte,Platanus x hispanica,London plane,Y,29,75,Moderate,Moderate,Moderate,1/11/21,-118.0614091,34.04562293
125,1,d49f9fee-929f-4183-b4e2-534fd3f57589,South El Monte,Platanus x hispanica,London plane,Y,27,85,Low,Moderate,Low,1/11/21,-118.0614694,34.04548224
126,1,723f1a64-f899-4726-976c-a47fb82554b2,South El Monte,Platanus x hispanica,London plane,Y,19,70,Low,Moderate,Low,1/11/21,-118.0618449,34.04545431
127,1,1b57b61b-ead6-4058-a9e5-e61de0fb4bfc,South El Monte,Platanus x hispanica,London plane,Y,29,50,Severe,Severe,High,1/11/21,-118.0619395,34.04541175
128,1,,South El Monte,Platanus x hispanica,London plane,Y,18,40,Severe,Dead,High,,,
